Date,Open,High,Low,Close,Volume
2020-03-27,2955.19,2983.52,2960.29,2966.21,6917953
2020-03-30,2958.15,2979.43,2906.89,2945.69,45511211
2020-03-31,2879.68,2899.19,2861.5,2892.01,14356623
2020-04-01,2881.35,2889.34,2852.65,2863.22,22684449
2020-04-03,2918.8,2924.55,2892.99,2909.73,17050992
2020-04-07,2974.09,2969.03,2955.64,2956.88,47613837
2020-04-08,3008.09,3048.54,3002.22,3020.91,20196719
2020-04-09,3016.15,3031.26,2999.2,3021.94,36337055
2020-04-13,3047.64,3037.21,3026.43,3034.02,11091209
2020-04-15,3094.98,3100.24,3062.83,3083.93,17575664
2020-04-16,3016.72,3035.53,3019.63,3021.05,19168931
2020-04-17,3053.52,3088.82,3053.21,3055.73,48265015
2020-04-20,3105.29,3115.45,3100.62,3112.05,14033756
2020-04-21,3071.3,3109.67,3063.5,3073.94,24793851
2020-04-22,3118.93,3188.85,3108.98,3134.06,20067804
2020-04-23,3206.7,3249.92,3206.69,3224.97,33726073
2020-04-24,3277.13,3302.52,3228.97,3260.74,33346646
2020-04-27,3285.15,3327.59,3257.89,3288.53,39507034
2020-04-28,3256.27,3255.0,3209.04,3237.63,44017950
2020-04-29,3296.53,3300.35,3282.1,3286.74,35835690
2020-04-30,3245.26,3263.18,3234.62,3240.21,10776902
2020-05-01,3246.06,3293.19,3252.6,3257.63,40953333
2020-05-04,3259.91,3307.55,3233.81,3279.77,6172685
2020-05-05,3121.92,3163.74,3117.9,3129.07,37009449
2020-05-06,3171.58,3166.18,3119.35,3147.47,15680233
2020-05-08,3278.13,3283.72,3257.52,3263.62,17483017
2020-05-11,3159.97,3187.21,3128.12,3168.69,10807290
2020-05-12,3159.87,3223.14,3146.03,3166.93,36176619
2020-05-13,3066.93,3102.93,3066.28,3081.24,32036129
2020-05-14,3019.74,3078.81,3016.67,3043.28,23985881
2020-05-15,2963.17,2983.32,2932.59,2961.67,20713686
2020-05-18,2994.49,2980.76,2960.48,2968.88,46979720
2020-05-19,3028.55,3023.89,2989.9,3002.46,28152124
2020-05-20,3029.46,3092.62,2998.27,3020.28,49091236
2020-05-21,2972.57,3003.28,2954.42,2981.55,14402887
2020-05-22,2935.28,2989.46,2926.33,2956.71,39253876
2020-05-26,2984.12,2994.61,2966.11,2968.58,38457549
2020-05-27,2938.37,2979.97,2876.35,2931.81,49392838
2020-05-28,2873.31,2900.08,2865.89,2877.86,45392328
2020-05-29,2861.87,2881.13,2839.61,2868.8,22983309
2020-06-01,2839.93,2859.5,2791.44,2831.43,27752144
2020-06-02,2836.54,2861.84,2793.53,2848.31,10707249
2020-06-03,2904.14,2902.58,2892.58,2900.67,20074475
2020-06-04,2988.39,3026.74,2985.83,3006.73,31318933
2020-06-05,3055.23,3032.39,3016.99,3021.56,20229785
2020-06-08,3039.01,3082.45,3033.32,3049.49,44001997
2020-06-09,3034.33,3084.74,2979.43,3024.52,5048648
2020-06-10,2984.39,3029.69,2983.44,3002.37,49234354
2020-06-11,3054.44,3064.97,3056.11,3056.94,16762329
2020-06-12,3059.2,3053.44,3028.55,3045.73,20975242
2020-06-15,3066.24,3060.75,3049.29,3049.45,47832976
2020-06-16,3114.11,3104.15,3099.01,3102.27,29771967
2020-06-17,3089.08,3110.41,3035.95,3091.22,28058209
2020-06-18,3146.26,3173.01,3133.84,3156.77,17878118
2020-06-19,3165.58,3189.03,3155.02,3182.73,23848012
2020-06-22,3227.75,3207.45,3182.33,3203.66,40168900
2020-06-23,3176.87,3180.92,3161.82,3175.23,20969841
2020-06-24,3203.1,3234.43,3145.81,3198.49,37119318
2020-06-25,3198.45,3222.24,3165.1,3179.92,7746455
2020-06-26,3210.84,3227.54,3184.75,3201.45,46697390
2020-06-29,3195.49,3226.93,3187.86,3197.53,14413191
2020-06-30,3253.51,3248.25,3197.34,3241.45,21131534
2020-07-01,3230.57,3245.84,3216.61,3240.66,31213944
2020-07-02,3307.9,3358.85,3323.14,3333.76,41746395
2020-07-03,3345.02,3323.67,3298.61,3321.57,22958512
2020-07-06,3288.48,3297.96,3282.03,3297.37,49547630
2020-07-07,3308.97,3342.75,3291.79,3314.01,42423437
2020-07-08,3361.04,3378.09,3357.75,3364.68,32803753
2020-07-09,3405.48,3447.55,3381.86,3415.76,21592353
2020-07-10,3443.28,3450.65,3422.13,3424.42,37380602
2020-07-13,3447.8,3463.88,3411.41,3441.36,45232645
2020-07-14,3453.21,3468.96,3438.87,3458.46,49985008
2020-07-15,3385.23,3408.26,3405.58,3406.96,38134366
2020-07-16,3461.74,3523.31,3427.31,3456.49,22765710
2020-07-17,3354.69,3408.79,3341.34,3396.31,30225870
2020-07-20,3349.72,3391.58,3309.36,3345.83,41516659
2020-07-21,3371.56,3366.52,3347.14,3349.07,42704388
2020-07-22,3335.83,3340.37,3274.53,3334.75,29885723
2020-07-23,3392.92,3401.84,3357.52,3372.58,36292640
2020-07-24,3373.52,3443.61,3367.78,3394.38,40767178
2020-07-27,3436.3,3446.34,3399.06,3401.63,18606341
2020-07-28,3367.08,3352.22,3331.11,3348.71,30674390
2020-07-29,3358.59,3407.1,3317.17,3350.62,37109863
2020-07-30,3338.81,3421.62,3317.37,3348.83,7775614
2020-07-31,3347.07,3378.73,3355.95,3359.91,6833601
2020-08-03,3339.18,3358.47,3320.21,3340.36,49989653
2020-08-04,3385.72,3374.51,3336.72,3365.48,41057672
2020-08-05,3327.79,3374.95,3316.46,3349.82,47517422
2020-08-06,3370.79,3407.48,3362.43,3370.61,33956943
2020-08-07,3421.36,3412.28,3395.58,3408.85,9847418
2020-08-10,3399.74,3391.13,3379.91,3384.02,20516974
2020-08-11,3360.36,3366.02,3329.52,3348.12,22530739
2020-08-12,3347.22,3416.56,3359.39,3371.11,12875904
2020-08-13,3328.17,3332.58,3275.74,3309.44,45110138
2020-08-14,3362.74,3385.59,3361.5,3361.61,41058469
2020-08-17,3344.54,3374.21,3342.41,3362.79,24387071
2020-08-18,3357.65,3369.37,3347.83,3358.06,48016839
2020-08-19,3351.27,3392.76,3382.83,3384.41,49494074
2020-08-20,3417.86,3412.38,3364.5,3408.01,29939386
2020-08-24,3406.83,3435.42,3386.19,3409.01,12794833
2020-08-25,3429.7,3461.74,3445.89,3451.62,41072282
2020-08-26,3414.86,3422.78,3417.08,3419.82,33109777
2020-08-27,3442.39,3502.65,3380.51,3454.61,41341087
2020-08-28,3392.18,3411.44,3392.73,3403.13,14592496
2020-08-31,3389.38,3448.7,3390.39,3428.14,16354356
2020-09-01,3384.55,3427.08,3366.6,3413.09,17514863
2020-09-02,3347.28,3372.27,3322.21,3351.13,40703084
2020-09-03,3357.08,3380.25,3332.72,3363.84,10044661
2020-09-04,3379.27,3363.73,3350.37,3362.89,46777251
2020-09-07,3280.53,3295.52,3268.94,3290.93,9418349
2020-09-08,3185.79,3203.62,3190.02,3194.21,49745183
2020-09-09,3180.38,3208.18,3179.73,3188.04,31159518
2020-09-10,3257.69,3278.09,3244.41,3260.9,6767588
2020-09-11,3277.71,3286.17,3263.01,3276.21,13599469
2020-09-14,3239.61,3287.72,3233.45,3246.21,7938493
2020-09-15,3305.43,3315.85,3226.27,3296.02,32012397
2020-09-16,3376.95,3376.08,3333.31,3338.55,43038477
2020-09-17,3384.62,3408.08,3353.08,3398.65,30390200
2020-09-18,3438.59,3443.01,3404.04,3431.87,20082712
2020-09-21,3475.63,3478.38,3443.68,3475.12,29191548
2020-09-22,3529.76,3523.85,3442.47,3511.38,19614706
2020-09-23,3492.15,3515.83,3439.23,3488.61,5878269
2020-09-24,3396.96,3416.56,3408.21,3409.34,38603746
2020-09-25,3365.43,3388.71,3380.1,3385.15,18601360
2020-09-28,3448.68,3466.32,3399.33,3438.19,27586349
2020-09-29,3402.0,3463.09,3391.19,3420.54,16864437
2020-09-30,3434.47,3417.34,3414.04,3414.26,19068419
2020-10-01,3368.51,3392.19,3333.09,3359.22,46087438
2020-10-05,3335.42,3336.14,3301.69,3333.97,36747741
2020-10-06,3312.34,3339.58,3324.11,3334.22,39984343
2020-10-07,3369.22,3364.38,3311.17,3357.88,7394538
2020-10-08,3363.97,3352.37,3328.56,3336.99,33443553
2020-10-09,3305.92,3318.25,3292.93,3312.96,22145622
2020-10-12,3340.24,3360.87,3338.62,3352.68,16788604
2020-10-13,3367.07,3405.34,3341.82,3368.62,16371998
2020-10-14,3398.38,3437.64,3365.3,3390.46,7458020
2020-10-15,3454.48,3465.1,3412.5,3463.68,40140876
2020-10-16,3455.35,3465.44,3436.89,3439.88,8774150
2020-10-19,3471.06,3455.45,3387.33,3438.21,10076703
2020-10-20,3471.14,3493.7,3439.25,3465.42,32280809
2020-10-21,3418.27,3479.2,3418.21,3423.83,25543653
2020-10-22,3443.06,3482.19,3432.34,3435.5,41247219
2020-10-23,3457.48,3469.02,3408.58,3437.25,33139199
2020-10-27,3574.44,3617.61,3504.14,3571.59,9940172
2020-10-28,3585.98,3586.65,3552.42,3577.3,29568603
2020-10-29,3648.76,3675.34,3608.9,3635.95,47057567
2020-10-30,3662.83,3735.63,3667.13,3678.93,7822097
2020-11-02,3628.41,3629.26,3574.21,3620.1,24389921
2020-11-03,3518.55,3558.39,3526.11,3542.32,5726272
2020-11-04,3543.58,3603.95,3505.78,3555.28,29510506
2020-11-05,3639.3,3640.81,3615.08,3618.57,27567153
2020-11-06,3649.71,3689.68,3617.73,3633.88,27480425
2020-11-09,3633.7,3648.97,3631.61,3638.62,12362481
2020-11-10,3655.8,3657.83,3600.27,3624.88,38694080
2020-11-11,3535.1,3581.82,3542.7,3558.41,13827698
2020-11-12,3507.68,3548.76,3499.04,3511.28,34081358
2020-11-13,3436.95,3442.97,3414.53,3432.23,43135456
2020-11-17,3332.45,3419.13,3364.48,3379.91,5855860
2020-11-18,3353.05,3359.01,3350.99,3355.7,43496744
2020-11-19,3373.75,3407.65,3390.24,3392.83,9198625
2020-11-20,3353.78,3377.06,3343.3,3372.36,43540944
2020-11-23,3380.5,3449.54,3373.62,3385.11,8123544
2020-11-24,3361.23,3415.02,3359.98,3392.19,45124151
2020-11-25,3402.77,3447.09,3391.84,3416.57,8831657
2020-11-26,3337.41,3417.67,3360.49,3367.76,29637957
2020-11-27,3420.49,3438.42,3399.57,3418.37,11421534
2020-12-01,3353.46,3352.08,3321.79,3351.71,41345540
2020-12-02,3325.56,3343.85,3309.55,3331.37,22092327
2020-12-03,3347.66,3345.72,3311.96,3331.06,42640004
2020-12-04,3362.19,3380.21,3333.34,3367.18,25785099
2020-12-07,3432.47,3463.99,3430.04,3432.87,18817990
2020-12-08,3454.75,3483.99,3454.06,3470.47,29517132
2020-12-09,3499.19,3571.13,3526.28,3539.96,12348227
2020-12-10,3497.03,3529.58,3495.53,3499.57,18582513
2020-12-11,3553.68,3595.65,3539.79,3558.59,16264745
2020-12-14,3640.91,3628.99,3602.0,3610.05,33938498
2020-12-15,3501.32,3518.83,3482.96,3489.67,31272395
2020-12-16,3472.4,3489.05,3472.56,3479.59,30295936
2020-12-17,3512.11,3553.19,3504.46,3509.62,23568986
2020-12-18,3500.79,3516.29,3436.49,3484.99,5782129
2020-12-21,3441.58,3450.98,3431.62,3432.71,47876620
2020-12-22,3564.5,3585.81,3524.8,3535.0,31925599
2020-12-23,3527.23,3542.0,3539.19,3541.21,46745619
2020-12-24,3566.08,3608.58,3539.5,3548.78,45413618
2020-12-28,3477.08,3497.98,3474.58,3484.45,23355472
2020-12-29,3458.62,3466.25,3443.65,3455.28,46402657
2020-12-30,3403.01,3429.56,3410.94,3412.53,23342690
2020-12-31,3462.31,3477.54,3432.64,3464.77,29232343
2021-01-01,3493.63,3491.63,3476.39,3489.94,5623761
2021-01-04,3473.03,3479.18,3452.03,3462.76,17511661
2021-01-05,3491.69,3527.4,3421.33,3490.62,29616550
2021-01-06,3435.68,3507.15,3473.77,3478.93,21234016
2021-01-07,3489.71,3553.38,3477.31,3491.05,34354480
2021-01-08,3528.73,3521.9,3499.61,3502.98,30764822
2021-01-11,3522.79,3528.25,3517.63,3524.29,20477848
2021-01-12,3566.3,3552.72,3535.77,3539.78,33494820
2021-01-13,3559.21,3573.42,3550.56,3561.35,37707994
2021-01-14,3596.19,3640.31,3613.48,3624.68,36069056
2021-01-15,3649.99,3687.16,3607.73,3657.91,33364628
2021-01-18,3631.21,3648.05,3638.13,3641.38,30451322
2021-01-19,3632.95,3637.67,3609.85,3637.12,26630192
2021-01-20,3678.56,3722.04,3665.92,3700.49,8453705
2021-01-21,3706.89,3738.22,3678.78,3707.05,44325918
2021-01-22,3682.33,3762.88,3659.01,3688.38,17170987
2021-01-25,3680.08,3697.38,3656.19,3656.53,7459288
2021-01-27,3649.02,3673.23,3617.53,3671.24,21581075
2021-01-28,3632.49,3663.51,3602.6,3628.03,45004152
2021-01-29,3701.61,3709.65,3668.97,3694.02,6149302
2021-02-01,3655.19,3654.87,3618.04,3641.08,11380655
2021-02-02,3710.4,3752.61,3678.52,3717.16,21742926
2021-02-03,3707.15,3706.9,3656.76,3703.06,41032923
2021-02-04,3654.42,3725.01,3647.26,3647.98,19001139
2021-02-05,3628.22,3663.34,3632.47,3658.37,15331789
2021-02-08,3604.37,3611.3,3575.29,3610.29,43301297
2021-02-09,3612.16,3643.68,3599.57,3612.75,9748065
2021-02-10,3585.78,3617.04,3572.33,3584.26,22362914
2021-02-11,3633.71,3641.8,3623.3,3632.4,34353828
2021-02-12,3648.04,3652.8,3555.02,3640.08,43155631
2021-02-15,3614.93,3586.13,3574.78,3580.24,28113982
2021-02-16,3540.46,3589.17,3495.22,3551.03,25530638
2021-02-17,3593.63,3605.37,3556.07,3586.79,17774667
2021-02-18,3675.9,3693.04,3611.15,3652.14,10617789
2021-02-19,3617.72,3658.12,3617.47,3650.55,14466617
2021-02-22,3602.72,3645.8,3556.27,3597.9,27832461
2021-02-23,3621.04,3677.52,3641.74,3651.72,26934044
2021-02-24,3728.56,3735.45,3681.47,3688.26,30063988
2021-02-25,3766.27,3765.69,3755.61,3756.46,48705711
2021-02-26,3779.78,3789.48,3738.32,3772.48,49705322
2021-03-01,3710.65,3782.11,3686.3,3745.74,36842171
2021-03-02,3764.07,3844.17,3741.13,3773.59,43177223
2021-03-03,3782.11,3813.17,3761.13,3791.59,14641647
2021-03-04,3795.06,3787.76,3725.35,3761.83,44695426
2021-03-05,3786.8,3789.85,3755.24,3773.04,5023439
2021-03-08,3732.4,3766.24,3732.04,3763.5,14795154
2021-03-09,3812.36,3896.29,3773.32,3803.43,15890077
2021-03-10,3801.6,3914.59,3788.66,3830.38,30782888
2021-03-12,3744.01,3808.24,3753.07,3774.76,23263925
2021-03-15,3723.03,3730.62,3640.5,3714.61,26326009
2021-03-16,3724.5,3720.96,3706.98,3710.68,43648091
2021-03-17,3721.65,3720.1,3695.75,3713.13,22021577
2021-03-18,3788.7,3764.42,3737.95,3753.43,20618461
2021-03-19,3788.13,3795.04,3775.51,3781.16,26467164
2021-03-22,3862.41,3871.31,3843.28,3859.13,28494287
2021-03-23,3811.35,3880.54,3808.23,3834.66,33035419
2021-03-24,3823.61,3842.61,3761.27,3807.28,42511828
2021-03-25,3725.86,3763.8,3750.42,3756.88,27506047
2021-03-26,3835.41,3827.6,3763.45,3797.05,35785527
2021-03-30,3815.51,3833.62,3757.13,3798.97,31706369
2021-03-31,3752.77,3702.4,3675.65,3701.14,31132859
2021-04-01,3719.59,3721.46,3686.95,3712.36,13469178
2021-04-05,3744.07,3773.1,3722.55,3726.92,19998645
2021-04-06,3714.98,3738.05,3705.69,3720.14,8926427
2021-04-07,3735.52,3760.52,3721.85,3736.33,36797603
2021-04-08,3653.94,3710.33,3651.21,3673.25,39507005
2021-04-09,3731.16,3762.29,3730.69,3758.37,23554398
2021-04-12,3782.71,3826.58,3742.01,3779.13,10694166
2021-04-13,3685.14,3706.99,3678.38,3686.05,5435643
2021-04-15,3666.65,3695.07,3656.04,3686.48,41629584
2021-04-16,3691.55,3719.68,3705.24,3708.21,26568560
2021-04-19,3651.76,3668.82,3588.08,3651.17,46102784
2021-04-20,3659.07,3700.4,3648.03,3679.18,31787222
2021-04-21,3773.22,3793.25,3750.65,3766.5,47309487
2021-04-22,3713.44,3758.95,3731.55,3733.27,43956314
2021-04-23,3761.22,3767.09,3740.13,3756.41,19645720
2021-04-26,3746.45,3812.77,3708.27,3768.13,23735519
2021-04-27,3798.07,3850.55,3780.06,3819.97,49784594
2021-04-28,3769.85,3830.99,3775.47,3814.91,14814615
2021-04-29,3755.69,3780.65,3745.93,3758.7,18376632
2021-04-30,3834.71,3827.63,3724.6,3807.03,18464891
2021-05-03,3780.34,3770.79,3717.24,3754.11,18491953
2021-05-04,3856.17,3852.42,3813.76,3849.93,26104159
2021-05-05,3842.09,3913.99,3844.05,3880.92,47515206
2021-05-06,3865.4,3870.43,3813.48,3849.16,23923218
2021-05-07,3914.08,3944.9,3908.98,3909.67,41570182
2021-05-10,3902.0,3934.15,3906.17,3909.95,30832319
2021-05-11,3922.16,3940.26,3869.19,3898.62,17399812
2021-05-12,3874.11,3889.09,3844.39,3862.23,5058791
2021-05-14,3798.34,3800.83,3752.09,3761.45,18379028
2021-05-17,3767.36,3795.66,3792.04,3794.03,49919407
2021-05-18,3683.7,3720.96,3660.89,3708.31,46764274
2021-05-19,3646.62,3697.55,3606.18,3667.87,29700088
2021-05-20,3685.57,3711.37,3651.12,3690.83,5139118
2021-05-21,3694.8,3734.01,3636.02,3665.69,45822948
2021-05-24,3663.03,3710.44,3671.42,3674.49,27722262
2021-05-25,3601.91,3627.94,3591.85,3612.79,7726217
2021-05-27,3603.39,3596.88,3542.55,3595.89,27639736
2021-05-28,3620.03,3619.1,3590.41,3604.83,15739924
2021-05-31,3517.74,3601.94,3542.69,3557.53,35461750
2021-06-01,3661.17,3702.91,3625.54,3642.24,24247610
2021-06-02,3598.63,3643.07,3576.95,3610.46,22366568
2021-06-03,3678.97,3723.97,3678.01,3680.86,48310944
2021-06-04,3699.0,3673.85,3637.56,3672.95,37115603
2021-06-07,3589.14,3603.39,3567.93,3593.03,46970464
2021-06-08,3509.47,3555.64,3513.11,3536.56,12026855
2021-06-09,3519.85,3569.06,3536.59,3545.98,8804130
2021-06-10,3597.44,3612.71,3564.47,3597.96,45859169
2021-06-11,3681.66,3693.36,3636.27,3687.83,42198653
2021-06-14,3696.29,3711.34,3635.84,3695.19,13661978
2021-06-15,3627.73,3654.19,3596.11,3635.02,12707410
2021-06-16,3672.58,3680.4,3637.12,3649.92,17928708
2021-06-17,3608.94,3609.0,3566.19,3608.49,6040062
2021-06-18,3597.03,3672.8,3613.56,3629.02,37150748
2021-06-21,3596.53,3601.11,3546.24,3581.91,43343671
2021-06-22,3510.99,3514.24,3458.95,3477.84,25515849
2021-06-23,3545.4,3569.22,3516.76,3542.66,47103927
2021-06-24,3536.25,3557.4,3507.54,3532.14,21653946
2021-06-25,3521.51,3538.74,3520.06,3535.3,26669110
2021-06-28,3580.99,3590.26,3559.01,3585.34,18622631
2021-06-29,3689.61,3754.34,3678.42,3680.36,6817820
2021-06-30,3739.24,3756.4,3681.77,3718.2,13049412
2021-07-01,3732.61,3746.35,3667.93,3724.3,35557241
2021-07-02,3783.26,3749.88,3740.15,3749.18,42227979
2021-07-05,3736.3,3806.63,3701.39,3734.46,34812410
2021-07-06,3716.14,3737.73,3736.62,3737.1,47697420
2021-07-07,3724.95,3753.64,3731.7,3745.42,10118037
2021-07-08,3727.79,3714.87,3645.25,3704.92,33668007
2021-07-09,3725.43,3717.39,3705.98,3706.76,14519308
2021-07-12,3695.92,3734.72,3682.87,3726.56,15967680
2021-07-13,3750.34,3775.15,3729.03,3754.27,35977061
2021-07-14,3774.74,3801.41,3763.05,3778.01,49029548
2021-07-15,3694.01,3714.88,3690.53,3707.94,22704244
2021-07-16,3745.9,3806.47,3766.41,3772.5,6828864
2021-07-19,3818.96,3836.66,3823.72,3833.79,9282378
2021-07-20,3811.15,3872.35,3818.51,3829.4,14545529
2021-07-22,3827.86,3880.07,3813.47,3854.58,6504895
2021-07-23,3859.6,3853.94,3834.8,3843.67,33788706
2021-07-26,3890.4,3922.37,3853.17,3884.9,10297083
2021-07-27,3832.48,3873.34,3815.12,3841.39,36236613
2021-07-28,3873.84,3955.08,3893.38,3914.36,42717406
2021-07-29,3947.71,3975.49,3882.25,3953.62,46865206
2021-07-30,4004.98,4005.72,3977.83,3994.57,25403207
2021-08-02,3974.81,4063.59,3920.91,3989.49,20058948
2021-08-03,3888.9,3928.69,3911.05,3911.39,40773801
2021-08-04,3958.13,3979.8,3951.7,3960.57,35111855
2021-08-05,3891.38,3929.91,3856.58,3884.87,17636432
2021-08-06,3895.04,3945.52,3928.15,3934.38,36508744
2021-08-09,3918.99,3916.51,3869.09,3892.64,11444489
2021-08-10,3783.15,3852.95,3781.46,3806.93,14332947
2021-08-11,3799.69,3858.89,3757.42,3807.74,16297549
2021-08-12,3894.43,3917.83,3816.86,3871.56,17715228
2021-08-13,3822.38,3830.21,3787.46,3819.99,28582744
2021-08-16,3927.68,3923.68,3897.78,3906.27,44314383
2021-08-17,3973.6,3970.67,3938.43,3942.97,25524451
2021-08-18,3923.56,3956.24,3952.23,3952.41,31078561
2021-08-20,3946.82,3988.21,3904.68,3929.1,43822304
2021-08-23,3935.67,3948.47,3874.3,3909.76,10880322
2021-08-24,3926.69,3944.52,3911.5,3934.08,17837078
2021-08-25,3975.57,4006.8,3973.12,3981.47,36775673
2021-08-26,3911.41,3968.14,3938.89,3949.18,47905279
2021-08-27,3920.63,3909.13,3853.44,3905.38,21431080
2021-08-30,3845.11,3925.41,3884.64,3894.47,25967851
2021-08-31,3990.48,3976.23,3934.6,3971.24,21982748
2021-09-01,3876.69,3906.65,3889.25,3904.37,9844218
2021-09-02,3995.19,3986.62,3936.01,3967.6,28019057
2021-09-03,3978.62,3993.85,3924.38,3970.75,44608004
2021-09-06,3899.23,3911.66,3860.14,3879.66,12006423
2021-09-07,3839.7,3919.86,3820.58,3855.37,48053468
2021-09-08,3863.11,3918.71,3876.02,3889.04,5477563
2021-09-09,3952.75,3999.05,3965.61,3987.92,13560871
2021-09-10,3935.97,4003.72,3901.11,3914.61,33578626
2021-09-13,3773.36,3770.2,3718.68,3760.89,8022488
2021-09-14,3705.59,3710.75,3640.86,3692.69,26484799
2021-09-15,3757.34,3758.55,3741.47,3751.87,22482130
2021-09-16,3668.35,3681.74,3637.14,3658.4,9510465
2021-09-17,3730.37,3780.53,3705.11,3735.82,34081664
2021-09-20,3807.14,3816.79,3774.29,3800.1,26416125
2021-09-21,3794.7,3842.79,3799.89,3811.03,22505882
2021-09-22,3771.9,3795.01,3731.62,3778.37,13993526
2021-09-23,3839.6,3788.29,3757.78,3782.05,14379583
2021-09-24,3815.9,3865.16,3766.13,3815.16,25571362
2021-09-27,3802.55,3858.75,3822.02,3840.41,43939624
2021-09-28,3926.68,3942.54,3925.91,3934.72,41114341
2021-09-29,3900.45,3944.81,3914.83,3921.18,38486211
2021-09-30,3853.62,3880.33,3818.27,3850.55,33055952
2021-10-01,3754.91,3795.26,3748.29,3771.68,14101949
2021-10-04,3679.97,3715.59,3665.2,3683.87,22712052
2021-10-05,3681.06,3698.13,3688.76,3694.73,19837972
2021-10-06,3686.97,3754.13,3669.8,3683.34,45090223
2021-10-07,3674.2,3703.78,3675.31,3685.76,47469022
2021-10-08,3665.32,3669.82,3623.81,3658.79,10370607
2021-10-11,3637.75,3612.82,3588.25,3602.65,47947221
2021-10-12,3613.38,3641.98,3615.24,3634.36,9020362
2021-10-13,3522.46,3513.11,3506.5,3509.76,16048817
2021-10-14,3428.51,3492.99,3425.43,3471.08,9626940
2021-10-18,3505.9,3515.17,3504.17,3509.99,45997349
2021-10-19,3470.4,3473.35,3440.95,3466.43,38001263
2021-10-20,3473.09,3489.27,3483.55,3486.13,7669086
2021-10-21,3416.96,3452.07,3424.89,3447.77,25357412
2021-10-22,3425.8,3436.11,3384.42,3426.45,19794011
2021-10-25,3481.19,3462.42,3453.81,3454.72,49051102
