Date,Open,High,Low,Close,Volume
2020-04-03,874.38,871.75,862.0,867.23,31069336
2020-04-07,836.77,850.74,838.15,839.31,44972836
2020-04-08,841.45,838.18,822.21,830.95,39315655
2020-04-09,864.05,867.35,850.48,865.01,29264723
2020-04-13,868.81,869.5,866.42,868.73,28778641
2020-04-15,876.08,878.49,870.38,874.83,37648146
2020-04-16,876.04,889.56,870.76,878.81,10152499
2020-04-17,907.49,913.85,901.2,909.77,23563138
2020-04-20,893.8,899.7,881.73,895.16,14860534
2020-04-21,880.09,891.03,883.52,885.29,49305469
2020-04-22,880.44,885.57,878.93,884.06,39668378
2020-04-23,892.52,907.02,889.37,892.86,23790350
2020-04-24,893.81,902.29,886.29,895.63,17049005
2020-04-27,895.94,901.86,889.38,898.85,23474389
2020-04-28,895.44,900.18,880.75,890.87,10062407
2020-04-29,892.63,908.15,893.13,900.51,37605707
2020-04-30,874.54,875.02,865.94,871.99,42007535
2020-05-01,864.96,870.18,862.75,864.31,37182562
2020-05-04,853.88,856.11,844.09,852.67,5804993
2020-05-05,832.0,842.65,834.17,837.14,10951202
2020-05-06,809.96,816.06,808.06,812.21,26185159
2020-05-08,817.43,816.17,814.44,815.83,20981075
2020-05-11,819.98,827.47,812.17,822.2,17714247
2020-05-12,822.34,832.16,821.09,828.71,33958531
2020-05-13,841.26,847.05,841.7,842.39,8903134
2020-05-14,857.96,867.21,846.81,858.78,6055222
2020-05-15,832.46,830.38,817.32,829.44,29214687
2020-05-18,843.51,840.2,832.23,838.75,17135308
2020-05-19,842.35,842.06,841.41,841.77,43102553
2020-05-20,846.49,846.44,829.37,844.65,34538778
2020-05-21,847.74,847.44,842.77,843.29,29004565
2020-05-22,835.03,841.06,830.74,835.82,24216401
2020-05-26,846.02,846.06,843.62,843.74,12365515
2020-05-27,824.21,831.11,825.61,830.1,35048385
2020-05-28,843.7,848.46,839.67,846.08,46853865
2020-05-29,846.53,840.55,833.56,839.34,31365574
2020-06-01,814.78,814.33,800.19,810.63,8479257
2020-06-02,815.99,815.51,801.91,812.59,13847374
2020-06-03,793.2,801.98,785.22,796.73,19406841
2020-06-04,774.95,792.61,779.44,780.9,12540128
2020-06-05,786.58,790.39,785.21,790.37,49086254
2020-06-08,803.74,807.83,796.75,803.33,36744706
2020-06-09,804.37,806.16,800.7,802.24,44786927
2020-06-10,781.33,776.88,770.14,775.19,18352016
2020-06-11,777.87,784.22,773.1,782.58,23626496
2020-06-12,776.51,784.5,773.81,778.72,38380368
2020-06-15,803.86,798.68,787.99,797.35,41100609
2020-06-16,817.87,829.54,814.54,824.42,13735227
2020-06-17,804.63,806.98,800.2,803.75,22199749
2020-06-18,829.87,845.81,831.57,837.93,22836970
2020-06-19,814.74,819.4,811.21,816.16,6838947
2020-06-22,817.04,809.64,796.21,809.09,35266199
2020-06-23,825.87,829.25,818.05,823.61,40119620
2020-06-24,819.31,821.15,801.42,813.92,44437085
2020-06-25,805.27,807.83,796.91,803.08,11775268
2020-06-26,782.24,782.25,778.81,780.18,45266391
2020-06-29,756.64,765.63,755.97,762.86,37233849
2020-06-30,760.45,759.55,750.09,752.68,5362101
2020-07-01,769.18,763.32,762.13,762.96,6762293
2020-07-02,782.18,789.2,784.8,785.11,18771714
2020-07-03,781.32,782.1,771.49,775.38,48757925
2020-07-06,774.59,774.38,767.86,770.49,36676953
2020-07-07,760.33,761.53,757.45,757.85,33160620
2020-07-08,739.33,746.17,737.0,738.54,29340262
2020-07-09,719.4,722.79,719.51,719.76,26507842
2020-07-10,710.64,717.94,696.08,704.51,11124325
2020-07-13,704.74,708.72,692.14,704.26,40518476
2020-07-14,698.74,697.18,695.16,697.09,10469784
2020-07-15,698.71,694.75,690.87,692.97,45409911
2020-07-16,702.05,708.14,696.68,697.99,32240936
2020-07-17,692.93,701.74,694.3,697.24,9768954
2020-07-20,681.79,686.61,681.31,683.79,39655294
2020-07-21,692.4,698.92,693.3,695.26,5344618
2020-07-22,673.2,675.28,669.14,671.71,27514408
2020-07-23,661.61,665.92,653.61,663.21,15384184
2020-07-24,681.66,691.25,679.82,682.96,16089044
2020-07-27,686.45,690.07,682.94,687.26,37583646
2020-07-28,667.83,668.18,661.62,666.59,5274101
2020-07-29,648.13,649.12,647.37,648.98,6806542
2020-07-30,648.69,647.91,641.85,645.56,42403882
2020-07-31,637.05,644.1,638.13,640.54,18641852
2020-08-03,643.78,652.16,645.91,648.58,49723291
2020-08-04,659.21,662.52,650.77,661.37,12926496
2020-08-05,652.57,658.69,654.34,655.9,14092802
2020-08-06,655.24,659.59,650.64,655.06,6806198
2020-08-07,642.6,644.71,642.77,643.89,6785038
2020-08-10,638.31,642.55,642.36,642.48,16048352
2020-08-11,627.45,635.57,628.44,631.61,34123798
2020-08-12,632.76,637.74,628.33,632.18,12880377
2020-08-13,628.59,628.36,625.33,625.77,39783998
2020-08-14,630.51,634.06,626.57,632.74,34338111
2020-08-17,644.06,654.17,637.52,644.34,48438447
2020-08-18,656.72,665.44,655.43,658.84,39518416
2020-08-19,659.07,659.78,650.84,659.57,13557768
2020-08-20,672.58,671.44,660.51,666.71,43755908
2020-08-24,669.65,673.6,658.08,661.38,44364892
2020-08-25,650.79,653.64,650.76,652.25,29504382
2020-08-26,635.79,642.28,632.26,637.42,22920645
2020-08-27,643.01,650.07,635.59,641.62,7575099
2020-08-28,619.95,622.61,611.37,619.58,31595688
2020-08-31,631.22,630.05,627.43,629.08,19310586
2020-09-01,625.17,628.74,621.42,625.56,35100962
2020-09-02,622.19,627.77,621.15,622.76,29840562
2020-09-03,631.6,639.63,629.94,630.21,20963156
2020-09-04,611.61,611.27,609.45,610.87,12899938
2020-09-07,607.4,610.94,608.16,608.87,44521587
2020-09-08,625.91,628.64,612.16,625.52,9487213
2020-09-09,623.2,623.32,620.01,622.81,29838337
2020-09-10,600.71,615.47,598.49,609.11,17760120
2020-09-11,605.66,608.4,601.81,605.83,14397801
2020-09-14,622.41,624.68,612.33,619.61,42725640
2020-09-15,610.52,618.39,604.18,611.86,47955084
2020-09-16,593.93,601.09,594.35,596.15,32812586
2020-09-17,589.53,598.51,587.44,591.72,29302433
2020-09-18,578.83,581.26,575.55,577.88,39745359
2020-09-21,553.27,558.22,551.89,556.01,49193280
2020-09-22,564.08,565.29,559.31,563.41,31295015
2020-09-23,574.19,574.07,571.47,573.73,12461869
2020-09-24,574.24,581.0,574.28,578.1,26770009
2020-09-25,589.95,592.84,584.17,587.17,35251833
2020-09-28,587.06,586.78,582.6,583.41,6463508
2020-09-29,597.86,602.88,595.14,597.11,10087160
2020-09-30,591.14,592.0,589.25,591.03,22671819
2020-10-01,589.85,603.08,587.4,591.33,7004638
2020-10-05,581.79,583.46,577.09,583.14,25561902
2020-10-06,568.3,576.04,568.57,569.53,33437018
2020-10-07,565.75,570.08,557.15,563.66,28619925
2020-10-08,586.99,587.27,580.01,585.31,49253857
2020-10-09,594.94,606.32,597.3,600.86,11590069
2020-10-12,604.56,611.0,606.27,609.07,37326992
2020-10-13,602.43,608.02,600.2,604.94,11617180
2020-10-14,599.2,600.7,598.55,600.6,7305569
2020-10-15,619.73,621.79,611.76,618.4,35442916
2020-10-16,617.27,619.88,613.08,618.94,21920505
2020-10-19,628.88,633.78,621.47,627.57,11023280
2020-10-20,626.93,626.4,616.03,621.97,40280239
2020-10-21,617.34,621.16,613.71,619.14,24683965
2020-10-22,624.8,629.3,623.47,627.67,33530604
2020-10-23,616.65,621.88,619.73,620.14,42099295
2020-10-27,620.89,626.57,619.71,624.12,17637924
2020-10-28,618.71,623.82,611.47,617.0,39159812
2020-10-29,625.02,625.36,614.98,622.66,48463379
2020-10-30,617.17,617.9,610.99,615.24,9372978
2020-11-02,630.55,635.22,630.37,633.88,24838534
2020-11-03,632.29,637.2,629.71,633.5,28283434
2020-11-04,640.94,645.92,640.99,642.16,38969942
2020-11-05,647.76,645.3,640.59,642.25,7175424
2020-11-06,638.04,641.99,634.52,637.1,11465190
2020-11-09,644.0,646.62,639.9,643.64,19106818
2020-11-10,657.5,662.27,654.5,656.59,45826050
2020-11-11,639.37,645.17,637.35,640.75,24489342
2020-11-12,643.79,648.17,633.3,642.5,44769822
2020-11-13,640.11,641.86,636.51,641.64,47334517
2020-11-17,648.85,647.6,638.46,644.25,25731674
2020-11-18,656.53,667.67,656.79,659.4,16433820
2020-11-19,669.51,671.14,665.6,668.88,32251278
2020-11-20,684.65,685.79,671.4,682.36,24304995
2020-11-23,685.49,686.7,684.98,685.76,47688900
2020-11-24,681.47,685.99,676.34,681.04,14690818
2020-11-25,652.65,656.82,647.36,653.31,10407380
2020-11-26,666.3,670.26,666.24,669.36,39100719
2020-11-27,646.8,643.39,640.06,641.24,10344016
2020-12-01,657.69,663.9,655.11,658.87,27740168
2020-12-02,663.14,674.89,666.33,667.5,32111957
2020-12-03,687.67,699.35,686.2,690.17,48554285
2020-12-04,698.24,702.44,686.37,693.63,20352138
2020-12-07,707.85,699.94,696.21,699.88,34891193
2020-12-08,699.32,708.75,694.94,698.02,46299721
2020-12-09,702.03,701.5,696.65,699.27,16809622
2020-12-10,697.39,694.21,685.4,691.01,15363958
2020-12-11,686.65,690.27,681.39,689.97,10739801
2020-12-14,681.72,684.67,671.44,680.39,5973571
2020-12-15,687.48,688.25,677.67,681.26,7363162
2020-12-16,684.17,684.88,670.6,681.31,28238625
2020-12-17,680.48,682.65,680.52,681.41,19264957
2020-12-18,681.94,690.84,679.9,680.71,14300409
2020-12-21,680.18,676.53,663.8,673.9,38283330
2020-12-22,681.16,681.7,674.43,680.64,15585649
2020-12-23,681.47,692.14,681.0,684.63,19659295
2020-12-24,690.29,692.01,683.55,688.19,24886470
2020-12-28,674.45,681.52,676.06,677.51,5898444
2020-12-29,683.09,691.8,678.46,685.61,7241442
2020-12-30,675.48,682.62,676.71,677.05,17862942
2020-12-31,671.31,674.82,668.79,671.37,34558506
2021-01-01,669.91,678.97,669.25,672.75,41777667
2021-01-04,687.65,687.84,677.26,686.24,7226691
2021-01-05,671.32,678.32,667.16,672.49,13120805
2021-01-06,664.24,664.95,659.08,661.53,24795530
2021-01-07,639.91,642.38,639.59,639.78,46179969
2021-01-08,645.11,650.35,643.58,645.61,12166417
2021-01-11,641.86,645.74,633.54,642.23,18042129
2021-01-12,651.9,652.44,646.33,647.18,23827285
2021-01-13,654.1,651.34,649.71,651.23,11408587
2021-01-14,655.56,663.16,653.92,660.28,37924880
2021-01-15,658.98,666.5,657.59,660.63,32932210
2021-01-18,653.3,665.03,642.88,652.99,14937040
2021-01-19,648.75,662.02,653.65,655.89,35824867
2021-01-20,662.26,664.4,656.59,660.84,9234588
2021-01-21,654.47,665.68,649.84,657.26,25703536
2021-01-22,656.18,659.23,656.78,658.6,23157514
2021-01-25,641.61,650.05,642.35,643.87,10116010
2021-01-27,634.24,630.65,628.49,630.27,44601415
2021-01-28,614.66,613.46,612.11,612.79,12610477
2021-01-29,614.71,620.78,610.53,616.1,34324013
2021-02-01,622.41,624.62,621.6,624.16,46892078
2021-02-02,609.85,614.22,605.79,609.35,41863861
2021-02-03,616.2,612.24,610.53,611.32,41754131
2021-02-04,615.48,617.07,610.95,616.27,17742983
2021-02-05,606.7,613.0,601.48,612.4,5521509
2021-02-08,629.91,635.61,628.64,629.38,36946140
2021-02-09,614.94,616.54,610.74,614.1,7433484
2021-02-10,611.6,614.96,609.13,610.47,36671376
2021-02-11,580.44,583.19,574.7,580.55,11001918
2021-02-12,584.65,588.7,581.76,584.25,25267751
2021-02-15,574.44,588.33,570.03,577.27,22844586
2021-02-16,561.21,563.01,557.1,558.17,41484552
2021-02-17,562.61,566.21,555.08,564.09,43736769
2021-02-18,562.14,566.53,562.62,562.87,47803642
2021-02-19,561.31,563.07,557.02,560.21,43044533
2021-02-22,571.84,575.28,566.9,571.23,10903597
2021-02-23,568.37,568.42,562.98,563.93,30575297
2021-02-24,574.11,571.47,565.83,570.38,34389060
2021-02-25,576.89,579.39,575.65,578.32,27609799
2021-02-26,578.75,578.23,569.88,573.08,11376597
2021-03-01,576.17,575.15,572.46,573.45,28714585
2021-03-02,590.48,606.16,589.67,590.1,26759548
2021-03-03,578.35,585.33,575.2,580.27,42152391
2021-03-04,585.84,593.2,584.72,586.03,24250187
2021-03-05,581.32,593.4,583.34,586.94,33342285
2021-03-08,601.54,614.63,598.82,599.91,13398365
2021-03-09,595.91,600.94,597.18,599.87,37383926
2021-03-10,608.64,608.71,605.87,607.16,47551740
2021-03-12,589.53,591.55,590.14,590.95,36221053
2021-03-15,570.06,573.59,568.53,569.7,16631390
2021-03-16,558.11,568.54,556.8,559.83,11480603
2021-03-17,553.89,556.98,553.77,555.9,20405293
2021-03-18,554.86,552.87,549.1,552.83,45796698
2021-03-19,561.62,569.62,555.18,563.38,33958691
2021-03-22,557.37,562.65,559.77,559.89,30346816
2021-03-23,557.46,566.7,556.3,560.4,6018664
2021-03-24,564.41,563.68,551.26,562.01,36616653
2021-03-25,553.15,556.38,552.68,556.26,35328905
2021-03-26,556.38,557.08,552.95,556.36,18188393
2021-03-30,572.85,568.94,565.52,566.58,44921350
2021-03-31,567.79,574.75,559.46,569.75,34687821
2021-04-01,573.53,576.6,572.45,575.78,5725603
2021-04-05,582.48,582.18,574.59,579.33,33044890
2021-04-06,592.3,604.51,590.3,595.84,14408906
2021-04-07,588.66,590.01,579.84,585.48,33663998
2021-04-08,609.5,611.73,607.95,610.66,14049961
2021-04-09,624.11,622.09,619.87,621.31,32446064
2021-04-12,635.45,638.27,628.57,634.06,25086153
2021-04-13,650.36,651.85,647.31,648.5,27842108
2021-04-15,658.79,660.77,656.84,660.25,20243251
2021-04-16,644.83,647.93,642.1,646.1,46861771
2021-04-19,632.33,643.54,631.74,633.98,41280804
2021-04-20,646.09,643.74,625.95,641.83,18788516
2021-04-21,648.47,649.96,639.27,648.45,13763897
2021-04-22,664.96,664.72,651.62,658.54,35915078
2021-04-23,660.15,660.36,659.03,659.39,26601943
2021-04-26,644.36,646.38,640.11,644.96,28413537
2021-04-27,643.37,645.4,643.88,644.07,6162877
2021-04-28,650.24,654.63,650.23,652.51,18685184
2021-04-29,650.76,657.31,644.9,650.03,7598848
2021-04-30,650.01,657.36,649.06,650.3,7625580
2021-05-03,648.96,654.81,646.93,650.96,6525264
2021-05-04,645.32,645.89,636.23,645.51,48518696
2021-05-05,635.31,641.68,635.81,636.9,34166243
2021-05-06,660.99,664.2,659.96,660.04,39801638
2021-05-07,680.28,678.45,676.02,677.86,6823294
2021-05-10,688.36,696.16,689.39,690.53,48443606
2021-05-11,694.16,699.5,694.4,695.75,48880540
2021-05-12,681.13,694.53,678.16,684.22,29541505
2021-05-14,698.82,699.53,694.56,694.88,15250705
2021-05-17,702.11,718.11,692.41,708.4,41962907
2021-05-18,702.29,708.02,699.31,704.61,6776500
2021-05-19,694.62,700.11,689.1,692.17,19268969
2021-05-20,695.34,700.38,692.55,697.54,10298928
2021-05-21,708.18,711.36,708.34,710.55,38775942
2021-05-24,705.54,705.51,696.35,703.18,5808778
2021-05-25,701.8,715.6,707.29,709.85,12528234
2021-05-27,699.35,706.8,691.86,699.25,22369815
2021-05-28,684.2,692.27,681.57,686.09,35111542
2021-05-31,687.0,707.63,686.69,688.82,24271223
2021-06-01,683.26,680.78,665.55,679.63,39693710
2021-06-02,684.87,693.94,675.43,684.94,5181662
2021-06-03,662.62,671.85,663.23,666.47,30292274
2021-06-04,652.23,659.86,652.12,657.09,35720439
2021-06-07,668.72,668.95,666.97,668.92,13986232
2021-06-08,672.47,683.59,672.42,677.13,8005129
2021-06-09,686.4,691.21,681.84,682.29,48731804
2021-06-10,673.72,681.93,665.6,677.46,29400969
2021-06-11,677.92,681.04,668.84,677.96,28446761
2021-06-14,669.14,676.51,670.77,675.71,49189192
2021-06-15,696.2,706.94,695.19,702.86,12358231
2021-06-16,706.25,713.74,692.91,706.99,14275620
2021-06-17,709.3,711.91,689.99,698.13,19347508
2021-06-18,695.56,697.64,691.05,697.52,43077866
2021-06-21,680.28,679.72,676.05,677.94,8116504
2021-06-22,654.72,659.42,653.95,656.34,36822634
2021-06-23,676.41,674.8,663.21,672.99,47800856
2021-06-24,676.14,682.19,669.82,676.45,5992330
2021-06-25,667.41,676.7,668.95,671.6,24350626
2021-06-28,670.79,681.39,668.22,671.63,10712384
2021-06-29,664.81,675.16,668.58,670.78,46024635
2021-06-30,668.89,679.34,668.12,671.88,24660118
2021-07-01,686.64,690.98,682.36,685.33,42007042
2021-07-02,689.65,692.43,685.48,691.91,21864488
2021-07-05,685.94,689.16,679.49,687.44,15897536
2021-07-06,670.47,667.84,664.96,667.34,39422334
2021-07-07,654.66,661.66,652.53,656.31,21192229
2021-07-08,666.8,670.11,663.81,665.1,39434748
2021-07-09,681.06,688.82,670.07,683.09,11471262
2021-07-12,676.33,678.96,668.58,673.24,44118492
2021-07-13,666.13,666.75,661.5,661.8,19172450
2021-07-14,650.79,664.23,653.42,657.26,30341787
2021-07-15,674.19,678.91,672.85,677.53,30281930
2021-07-16,678.77,679.69,678.24,679.57,32465177
2021-07-19,668.8,671.46,669.77,671.1,12780490
2021-07-20,670.18,674.43,663.59,667.32,14422788
2021-07-22,662.39,665.54,659.2,661.66,5205367
2021-07-23,666.74,673.82,669.42,669.91,12427590
2021-07-26,697.4,696.54,682.19,692.49,22519666
2021-07-27,699.24,699.91,693.56,694.38,24037734
2021-07-28,702.93,707.95,698.5,707.64,43529321
2021-07-29,689.71,695.72,688.54,691.8,6371207
2021-07-30,722.68,720.78,715.21,719.68,41669695
2021-08-02,706.92,708.97,695.44,703.65,45583476
2021-08-03,723.54,725.62,712.99,718.5,19862426
2021-08-04,731.94,738.08,720.34,723.0,31967069
2021-08-05,709.37,715.47,700.33,707.89,24268045
2021-08-06,722.88,720.69,710.75,718.29,37748154
2021-08-09,727.88,725.17,717.44,718.29,9308352
2021-08-10,707.47,711.55,705.68,707.52,31988268
2021-08-11,705.22,710.57,705.45,708.0,26369468
2021-08-12,689.38,692.93,681.89,688.5,43617733
2021-08-13,688.64,688.84,673.87,683.2,24460613
2021-08-16,678.44,675.32,669.66,672.34,45029380
2021-08-17,671.08,676.63,669.77,670.59,49740797
2021-08-18,650.65,659.56,646.05,651.19,24361570
2021-08-20,627.67,636.45,630.15,631.69,26540942
2021-08-23,623.14,626.06,617.47,622.89,34959714
2021-08-24,619.13,622.83,618.79,622.8,5049967
2021-08-25,609.82,614.17,602.28,612.8,37458609
2021-08-26,618.65,625.03,617.59,617.92,9843562
2021-08-27,621.6,628.77,622.83,625.6,16047714
2021-08-30,618.04,618.82,616.01,616.94,10746462
2021-08-31,634.83,635.0,625.99,631.83,41734057
2021-09-01,625.58,636.98,626.4,628.89,34144734
2021-09-02,646.88,651.01,646.88,648.79,45073572
2021-09-03,641.58,652.92,641.77,646.25,39096901
2021-09-06,636.13,640.1,626.98,634.25,7640308
2021-09-07,642.99,650.72,633.63,647.81,49264839
2021-09-08,638.89,637.93,636.26,636.66,12594559
2021-09-09,650.23,656.07,646.15,649.29,28376771
2021-09-10,657.98,656.12,649.59,650.95,13018207
2021-09-13,650.51,652.86,640.77,645.12,26151540
2021-09-14,633.24,643.86,634.47,637.02,6700976
2021-09-15,642.21,640.36,632.92,636.4,38385410
2021-09-16,642.36,644.87,633.82,644.08,22329982
2021-09-17,641.36,649.7,641.64,643.96,22069388
2021-09-20,658.8,671.81,659.33,660.48,36749536
2021-09-21,646.68,648.25,646.37,647.61,15984318
2021-09-22,653.85,651.02,634.52,646.87,21690974
2021-09-23,650.02,673.67,656.66,659.3,8263255
2021-09-24,652.11,652.2,638.53,646.13,44111682
2021-09-27,660.61,663.23,657.69,657.88,42450272
2021-09-28,658.98,659.42,657.53,658.43,21697313
2021-09-29,658.01,660.53,655.62,659.99,48478229
2021-09-30,656.21,662.19,654.55,656.51,28981085
2021-10-01,646.09,650.12,638.29,643.35,26229986
2021-10-04,645.9,644.58,641.39,642.81,20037024
2021-10-05,634.41,644.13,631.61,637.06,12588889
2021-10-06,656.41,658.25,648.56,653.88,12566024
2021-10-07,657.94,662.42,656.66,659.88,5466276
2021-10-08,660.02,667.01,657.5,660.6,43115632
2021-10-11,680.16,679.36,669.5,675.73,38064189
2021-10-12,678.1,681.45,670.1,675.42,14150983
2021-10-13,678.3,684.33,681.52,683.83,27402998
2021-10-14,698.18,701.19,688.26,697.71,11300034
2021-10-18,696.29,700.56,692.67,694.83,30082760
2021-10-19,700.83,703.22,695.59,700.31,20801843
2021-10-20,686.71,703.18,688.45,695.46,45688869
2021-10-21,704.56,709.5,709.22,709.36,12458195
2021-10-22,703.1,716.57,707.51,709.39,41908536
2021-10-25,723.97,727.18,722.7,726.27,5311299
2021-10-26,729.59,730.44,729.08,729.09,41006909
2021-10-27,759.02,764.53,758.39,761.01,10377242
2021-10-28,749.9,754.09,745.48,752.24,41237154
2021-10-29,756.96,766.99,758.23,763.61,26885143
2021-11-01,758.66,770.49,763.32,763.43,29097950
2021-11-02,757.25,766.71,755.56,760.89,42807682
2021-11-03,739.97,740.13,736.69,736.72,6783517
2021-11-04,739.59,741.16,734.16,738.0,8477381
2021-11-08,729.0,732.33,725.23,726.15,10532142
2021-11-09,724.36,728.96,713.07,722.69,10593531
2021-11-10,714.49,712.6,701.81,711.56,40124962
2021-11-11,697.43,702.41,698.2,702.23,27444810
2021-11-12,694.38,689.96,682.45,689.77,20915241
2021-11-15,681.21,687.12,663.43,677.66,18257889
2021-11-16,658.44,663.11,657.12,659.67,24757230
2021-11-17,667.44,669.77,659.06,664.22,43159722
2021-11-18,668.79,666.09,660.1,664.75,49768631
2021-11-22,672.91,679.16,672.31,673.09,42147320
2021-11-23,670.74,673.95,668.06,668.94,45780973
2021-11-24,660.05,667.13,661.24,661.77,16946221
2021-11-25,665.47,664.98,657.65,661.11,44140514
2021-11-26,667.82,686.44,659.46,669.33,26083125
2021-11-29,674.14,675.26,666.69,673.08,32806607
2021-11-30,673.42,675.45,673.48,673.56,13701165
2021-12-01,679.52,683.4,681.24,681.5,39730613
2021-12-02,676.09,682.88,680.17,681.9,9694603
2021-12-03,678.38,681.98,672.18,675.39,43028804
2021-12-06,686.02,687.5,685.49,686.14,15149593
2021-12-07,678.08,673.21,669.3,671.93,14806617
2021-12-08,660.03,657.61,654.28,656.04,29342348
2021-12-09,660.03,665.81,655.75,656.09,26822359
2021-12-10,659.78,666.11,651.31,657.37,11585666
2021-12-13,662.8,668.29,652.84,660.31,35103071
2021-12-14,657.47,660.92,653.77,656.96,35996886
2021-12-15,675.17,672.87,668.12,672.4,23028720
2021-12-16,654.14,660.22,653.63,655.61,15083827
2021-12-17,649.41,658.47,652.66,657.44,5649188
2021-12-20,668.61,671.36,664.82,666.25,9178038
2021-12-21,684.75,691.16,675.91,682.26,20975613
2021-12-22,693.47,702.12,696.24,698.08,32736428
2021-12-23,687.18,687.23,677.63,685.42,25002764
2021-12-24,691.7,691.25,685.37,689.98,39697537
2021-12-27,691.52,689.16,684.03,687.81,42015690
2021-12-28,687.57,689.37,684.36,687.93,18966671
2021-12-29,696.2,704.63,698.97,701.54,46340305
2021-12-30,722.8,730.26,717.71,724.55,33191969
2021-12-31,726.35,734.46,719.7,728.13,31690825
2022-01-03,703.5,709.5,693.6,703.91,20171807
2022-01-04,684.72,689.89,669.77,684.3,31030651
2022-01-05,683.29,693.54,680.0,684.1,46691911
2022-01-06,697.42,702.41,693.57,696.04,9541008
2022-01-07,683.33,689.13,680.47,687.1,46300776
2022-01-10,686.44,688.12,678.48,685.21,7439034
2022-01-11,701.73,715.57,699.57,704.4,10178367
2022-01-12,699.29,703.83,689.52,700.0,40636743
2022-01-13,714.62,726.06,709.83,721.21,34023068
2022-01-14,719.67,719.3,709.9,716.29,8344115
2022-01-17,726.55,733.95,720.45,727.66,38009498
2022-01-18,730.21,732.95,718.03,728.98,22874340
2022-01-19,735.94,743.79,729.5,738.97,36600888
2022-01-20,762.43,766.2,755.47,764.57,47200190
2022-01-21,766.69,777.62,757.51,770.41,25393047
2022-01-24,787.94,789.47,781.39,787.31,18040684
2022-01-25,777.96,782.48,769.49,775.73,40763993
2022-01-27,760.01,769.24,761.79,763.83,18345791
2022-01-28,743.54,748.42,735.43,743.02,43615285
2022-01-31,729.16,730.32,726.01,730.05,28805338
